0.546000, -12.218776, -17.650396, 24.330150 
0.547000, -12.278524, -17.677587, 24.497155 
0.548000, -12.337913, -17.702919, 24.665216 
0.549000, -12.396928, -17.726360, 24.834302 
0.550000, -12.455552, -17.747879, 25.004386 
0.551000, -12.513768, -17.767443, 25.175437 
0.552000, -12.571558, -17.785021, 25.347424 
0.553000, -12.628906, -17.800583, 25.520315 
0.554000, -12.685795, -17.814098, 25.694076 
0.555000, -12.742206, -17.825537, 25.868674 
0.556000, -12.798123, -17.834869, 26.044073 
0.557000, -12.853527, -17.842066, 26.220238 
0.558000, -12.908401, -17.847101, 26.397131 
0.559000, -12.962727, -17.849944, 26.574714 
0.560000, -13.016486, -17.850570, 26.752948 
0.561000, -13.069661, -17.848951, 26.931794 
0.562000, -13.122233, -17.845063, 27.111210 
0.563000, -13.174184, -17.838881, 27.291155 
0.564000, -13.225496, -17.830381, 27.471585 
0.565000, -13.276150, -17.819539, 27.652458 
0.566000, -13.326127, -17.806333, 27.833728 
0.567000, -13.375409, -17.790743, 28.015350 
0.568000, -13.423978, -17.772747, 28.197278 
0.569000, -13.471814, -17.752326, 28.379464 
0.570000, -13.518900, -17.729461, 28.561861 
0.571000, -13.565216, -17.704136, 28.744420 
0.572000, -13.610744, -17.676334, 28.927092 
0.573000, -13.655466, -17.646039, 29.109826 
0.574000, -13.699362, -17.613238, 29.292571 
0.575000, -13.742415, -17.577917, 29.475276 
0.576000, -13.784605, -17.540065, 29.657888 
0.577000, -13.825915, -17.499672, 29.840355 
0.578000, -13.866327, -17.456728, 30.022624 
0.579000, -13.905821, -17.411225, 30.204639 
0.580000, -13.944380, -17.363156, 30.386347 
0.581000, -13.981987, -17.312517, 30.567693 
0.582000, -14.018623, -17.259303, 30.748621 
